deceptive,hotel,polarity,source,text
truthful,allegro,positive,TripAdvisor,"Very friendly staff - and helpfull with whatever ? you may have. Don't miss the wine bar and the hot chocolate bar. Spacious rooms. Perfect for business and for theatre guests. A little quiet area during weekends. 
"
truthful,allegro,positive,TripAdvisor,"I stayed at the Allegro in July for 4 nights for a business trip. The room was spotlessly clean and the bed was great. I had read reviews that said the bathrooms were tiny, but ours was perfectly fine, with funky, fun doors. The decor is a lot of fun. We were on the 15th floor and there was absolutely no street noise. The front desk staff was very friendly, and before we even made it to the desk, a lovely man took our bags and brought them up to our room within moments of our arrival. We were within walking distance to all the theaters and even walked one night all the way to Navy Pier. For people who were upset about no free coffee - there's a Dunkin Donuts about a block away. I definitely recommend this hotel! 
"
truthful,allegro,positive,TripAdvisor,"We brought our giant rottweiler and she had a great time. Small rooms, but this is normal for the chicago hotel scene. Lots of interesting amenities in the room. Convenient to theatres and downtown restaurants and shopping. Really loved the lobby -- a great place to hang around or wait for someone. Lots of nooks and crannies and little tables and sofas everywhere. Watch out: The concierge (like all concierges at big hotels) will direct you to mediocre, large restaurants where they get kickbacks. We have stayed here several times and I always check for rooms here when I travel to Chicago. However, the hotel is often full so book early. 
"
truthful,allegro,positive,TripAdvisor,"The only minus for this hotel is they do not provide the free morning coffee at all the other Kimpton hotels. It was a great place to stay for the theater but our rate did say morning coffee. The robes were not in the room and it took a long time (hours) but other than that a great place. The concierge was excellent. 
"
truthful,allegro,positive,TripAdvisor,"I stayed at the Allegro for several days in August 2004 and I would defintely stay again. I had a very large room with a huge bathroom, although the property is a converted theater so the rooms may vary in size and layout. The lobby is comfortable with big sofas and chaise lounges, a nice place to enjoy the simple (2 choices, no munchies) but pleasant wine reception. At night, there is not much going on in the immediate vicinity, other than theater traffic, but it's a short cab ride to Michigan Avenue shopping and River North restaurants. 
"
truthful,allegro,positive,TripAdvisor,"This is best hotel bargin in Chicago if you are not overly unhappy with a small room. Great hotel just redone by Kimpton. This is a great hotel chain that really provides a the sense of escape and fun to all of their hotels. This is a location just off of LaSalle and next to the Cadillac theater. It has a 4 star resturant which we enjoyed in a relaxed atmosphere an amazing Italian meal. The wine list is one of the best in a city of great restaurants. The Kimptons have a social hour 5 to 6 with wine at all of their hotels. You sit in a designer, kind of London circa 1968 couch with a fire place nearby and have that lost art form of relaxation with you fellow guests. They are super animal friendly and provide complete services to your dog if you wish to bring it. The exercise room is great and there is a spa here as well. There are two other Kimptons here but for the money the Allegro is the best value and location. Always consider Kimptons as they never disappoint where ever we have used them. 
"
truthful,allegro,positive,TripAdvisor,"Booked via Priceline.com for a weekend getaway and got the room for $75 per night. When we arrived via Midway we took the Orange Line to within a block of the hotel for just $2. Hotel easy to find. Never felt uncomfortable with the neighborhood/area. Saw very few homeless or panhandlers. Walked all over the place. Great location and hotel is about a $5-$6 cab ride from most major attractions/shopping/restaurants. Hotel is almost gawdy with colors/decor, but it's not that different from a cruise ship decor. It was not annoying decor by any means. Check in was painless and the service was great! Heard NO noise whatsoever...the reports of 'thin walls' are greatly exaggerated. The walls are all concrete and thick...we heard NOTHING both nights we were there! Highly recommend this hotel! Rooms are small but not crowded for two people...they are old style hotel rooms..very classic 
"
truthful,allegro,positive,TripAdvisor,"We stayed in a king suite at the Hotel Allegro over Memorial Day weekend. We paid $130/night, and it was definitely a bargain. The suite was huge - living room with a couch, two chairs, desk; large bathroom; bedroom; two closets. The room had recently been renovated, and was very clean. Comfortable bed, friendly staff, great location (near the train and bus), evening wine reception and morning coffee provided. While the Allegro isn't a five-star hotel, it is a great place for the money. (Note: a friend stayed in a non-suite room, and reported that it was very small. Upgrade if possible). 
"
truthful,allegro,positive,TripAdvisor,"My husband and I stayed at the Hotel Allegro in March, 2006. We had a great time! We were upgraded to a suite, and enjoyed the jacuzzi tub with Mr. Bubbles, animal print robes, and a luxurious king- sized bed! THe suite was very nice, and we had no problem with noise from other rooms or from the street. It was very boutiquey, and the lobby was lovely. We enjoyed the complementary wine hour. The staff was attentive, and our stay in this Kimpton hotel made our first-time trip to Chicago memorable! We would return here! 
"
truthful,allegro,positive,TripAdvisor,"I had a great time here! It is centerally located in Chicago so walking around is so easy and pleasent. The staff was amazing and very helpful! Parking was a bit steep, but to be expected. The room was very nice and the bed and linens were very confortable. The yoga mat rental was wonderful as well! Wonderful and relaxing experience overall. 
"
truthful,allegro,positive,TripAdvisor,"The Allegro in downtown Chicago is a great stay/ part of the Kimpton Group boutique hotels the Allegro offers a classy stay in a beautiful room for a moterate price/ they offer complimentary and decent wine gratis in the late afternoon and the hotel allows you access to everything the loop has to offer in this remarkable city. i would recommend parking outside of the downtown area and taking the 'EL' into the loop which leaves you about 2 minutes from the hotel/ otherwise you are looking at hefty parking fees for a car you dont need in this part of the city . the rooms are small but beautifully done with great colors,comfortable beds and in my case great views. if you go to kimpton group website and sign up for specials you will be alerted to great rates on certain days / kimpton does a great job and their properties are 'class acts' 
"
truthful,allegro,positive,TripAdvisor,"If you're in Chicago and want to stay in The Loop, The Allegro Hotel is perfect for you. It's centrally located, stylish rooms and attentive staff. I stayed at the hotel for 3 nights and was very pleased with everything. The bed was very comfy and had plenty of fluffy pillows, large flat screen tv, radio with ipod docking station and bathroom was hip and clean. Everyone that I came in contact with was very friendly and helpful. My last day there, I ordered room service and not only was my meal perfect and delivered on time, the kitchen called to see if everything was alright. I have never had that kind of follow up service. I've stayed at the Palomar in DC, another Kimpton hotel and received exceptional service there too. I will definitely see if Kimpton has a hotel at my next destination. 
"
truthful,allegro,positive,TripAdvisor,"I am a fan of Kimpton Hotels, however I have never experienced top service as I did at the Hotel Allegro. Even before my visit, concierge Mark Kraemer advised us on things to see, and booked tickets in advance to Second City. We were welcomed warmly on arrival, and the bellman checked up on us as we came and went from the hotel. All the staff have a personal interest in making your stay a great experience. The hotel is next to City Hall, where I had some business. We had a large quiet room, and used room service-the meal came quickly, and included a a bonus fruit cup. Enjoyed the pasta night (20 dollars for a three course meal) at the 312 restaurant-the starter and the dessert were wonderful, the main pasta a bit too salty. And that is the only complaint I can make-from start to finish, if you want attentive service, this is the place to be. Thank you, Hotel Allegro, for a great stay. I can't wait to return. 
"
truthful,allegro,positive,TripAdvisor,"I loved this hotel - reasonable for downtown Chicago, an older hotel with a great reno (a bit over-the-top design, but still very lovely and charming), clean rooms, and very friendly staff. They're also amazingly pet-friendly - they welcomed our 130lb Mastiff cross with a gift bag (treats and directions to an off-leash area), and even had a cute blackboard with visiting dog's names on it. 
"
truthful,allegro,positive,TripAdvisor,"I stayed here for 2 nights in May 2008. I have to say the hotel was exceptionally clean and very modern and funky. They had a free wine tasting each evening! The restaurant served very good breakfasts and the staff were lovely and helpful throughout the stay. The hotel is located within walking distance to the metro system and also close to shopping / restaurants and sights! Rooms were lovely, althou the bathroom was slightly on the compact side. Will be back. 
"
truthful,allegro,positive,TripAdvisor,"I was apprehensive after reading some of the more negative reviews of the Hotel Allegro. However, our stay there was without problems and the staff could not have been more friendly and helpful. The room was not huge but there was plenty of room to move around without bumping into one another. The bathroom was small but well appointed. Overall, it was a clean and interestingly decorated room and we were pleased. Others have complained about being able to clearly hear people in adjacent rooms but we must have lucked out in that way and did not experience that although we could occasionaly hear people talking in the hallway. One other reviewer complained rather bitterly about the area and said that it was dangerous and I can't even begin to understand that as we found it to be extremely safe. The area is also very close to public transportation (we used the trains exclusively) and got around quite well without a car. We would most definetly stay here again and recommend it to others. 
"
truthful,allegro,positive,TripAdvisor,"A very nice hotel with small but adequate rooms. The decor was lovely. My daughter and I spent 5-nights here, saw Wicked just down the street and used the public transportation to get all around town. Was a bit disappointed with the bar/restaurant which opened and closed it's kitchen at will without regard to posted hours. The room description boasted of safe's large enough to accomodate a laptop, so I brought mine. I was informed after check-in that the safes are not in every room (and not in mine). As a side note, I was surprised that nearly all the shops many restaurants closed at 6pm in that area... even the 7-11. 
"
truthful,allegro,positive,TripAdvisor,"We have stayed here several times and have always found it to be clean with comfortable beds. We were given a choice of breakfast or free cocktails which we thought was a nice touch. Our room was small but adequate. Location was great, close to the L trains and also close to the train station as we always 'walk' from Union Station. 
"
truthful,allegro,positive,TripAdvisor,"I've stayed at the Allegro a couple of times. Like the other Kimpton properties, it's a classic old hotel that's been beautifully updated. I found the staff to be cordial, and I really like their corporate culture. They're pet-friendly (although I wasn't travelling with the dog), I got a recycling bin in my room, Aveda products in the bath and they don't clean with toxic chemicals. The rooms aren't huge and the bathrooms aren't what you're going to get at a Hilton. What the Allegro lacks in square footage it more than makes up for in cool. OK, they may be a little pricey, but I'm willing to pay a bit more considering the higher cost of doing business responsibily. 
"
truthful,allegro,positive,TripAdvisor,"We booked this hotel for the second leg of our Chicago stay..it was great!!!! The Lion King package was pricey but reasonable, given the ticket costs and the Suite. Room was great....classical music greeted us when we entered our room after a long day of sightseeing and shopping. NYTimes and Chicago Tribune at your door every morning. One block from the Washington El train station. We never saw the small rooms that every one apparently doesn't like, but the Suite rooms were fun and our kids loved it. Dunkin Doughnuts and Corner Bakery down the block. City Hall, Picasso structure....this was a great place. Book it and also use the Golden Touch Limo service...reasonable. Omar is a super guy. 
"
deceptive,allegro,positive,MTurk,"When I had to visit Chicago for business I asked some of my associates where to stay and several of them recommended the Hotel Allegro. After my stay I can honestly say that I agree. From the luxurious bedding to the technological amenities, everything was thought of. The only place I find more comfortable then this hotel is my actual home. I now know where I will be staying every time I have business in this city, and anyone I know who is doing the same will hear so.
"
deceptive,allegro,positive,MTurk,"The Hotel Allegro in Chicago is understated luxury. I love the minimalist decor, and the linens were quality and exquisite. You can't beat the location, either, it's located in the heart of the theatre district. Walking distance to all the great restaurants in Chicago! They also offer an in-room spa service, which is pure decadence. I chose to indulge in the Eucalyptus Mani/pedi. It was by far the priciest manicure and pedicure I have had in my life (135 dollars) but it was a wonderful experience. The eucalyptus treatments left my hands and feet feeling so soft yet refreshed at the same time. I highly recommend this hotel if you want to experience the finer thingsthis gorgeous city has to offer.
"
deceptive,allegro,positive,MTurk,"My wife and I stayed at the allegro this weekend while I was on a business trip. I was very impressed with their hospitality and my wife very much(maybe too much) enjoyed the in-house spa. Rooms service was a bit slow but, overall great hotel would stay again. 
"
deceptive,allegro,positive,MTurk,"During a recent business trip to Chicago I had the pleasure of staying at the Hotel Allegro. The lobby gave a good first impression. It was a very clean with a modern designer's feel and the customer service was great. I proceeded to the counter to check-in and within 5 minutes I had the key to my room. I was told to check out the infamous 312 restaurant but I was tired from my flight. I checked into my room. The room was great. A king size bed 37' flat screen tv and standard desk all designer furniture. After I unpacked I had to check my email. Hooking up to their Wi-Fi was quick and painless! I had a good night sleep and early wake up the next day for my business meeting. I decided to try the restaurant for breakfast. I had an omelet and fruit. The restaurant was great and the food was perfect. I only wish I had more time to stay and enjoy lunch; nevertheless duty called. The concierge had my taxi waiting for me right after breakfast and I was off to work. I would recommend this hotel to anyone visiting Chicago. It's one of the best I've ever stayed at after multiple business trips.
"
deceptive,allegro,positive,MTurk,"I went here with the family, including our dog Marley(They are very pet friendly). We really enjoyed it. This place is huge with over 480 rooms and suites and is in the center of downtown close to shopping and entertainment. It also seems that it would be a great place to have a wedding or to host an event. I will definately be coming back next time I need to come to chicago definately a fine four star hotel!
"
