deceptive,hotel,polarity,source,text
truthful,amalfi,positive,TripAdvisor,"Well located and well staffed. The Amalfi was a clean and comfortable place to stay. It lacks a restaurant or bar but many are near by. Free continental breakfast and evening cocktail. 
"
truthful,amalfi,positive,TripAdvisor,"We arrived for a weekend stay and really enjoyed the hotel. The cocktail hour was so full of people that we could not get in. The second night we went earlier and it was very nice. The staff was very helpful and had a good knowledge of the area. The rooms were modern and very clean. We will stay there again. 
"
truthful,amalfi,positive,TripAdvisor,"I would definitely recommend this hotel to anyone wanting accommodation in Chicago. Ideal position, lovely quiet rooms, good facilities, complimentary breakfast well received and the Manager's evening drinks reception excellent; we always tipped the staff who were serving our drinks. The in-house Amalfitini cocktail was very good. The staff were very friendly and helpful. If I ever return to Chicago I would certainly stay there again. Theres nothing bad I can say about this hotel. 
"
truthful,amalfi,positive,TripAdvisor,"This hotel cannot be beat for location, price, & atmosphere. The location is ideal, at the corner of State & Kinzie. There are fantastic restaurants & bars all around, including House of Blues & Harry Caray's. We stayed in a 'Corner King' room. The room was amazing. Two of the four walls are floor to ceiling windows. Even just being on the 5th floor, we had great views of the surrounding area. The decor and amenities are unmatched. The decor is very clean & simple but luxurious. The hotel is easy to miss from street level, but shouldn't be. The staff were extremely friendly and accommodating. Its a perfect home base if your plans revolve around River North, State Street shopping, or Clark Street nightlife. Even if you'll be on the Mag Mile, this is a short cab ride away. We've officially named this our downtown hotel of choice! 
"
truthful,amalfi,positive,TripAdvisor,"This hotel was great - In a great area right downtown and close to everything. The daily happy hour had great food, wine and premium liquors. The free breakfast was even better! Actually I believe everything was included breakfast/happy hour/business center/WiFi. Our room was a king size facing the back of the building. Really clean new and comfortable. Small touches such as books and cds to enjoy made the room feel less like a hotel - Would highly recommend. 
"
truthful,amalfi,positive,TripAdvisor,"This lovely hotel has only six floors, making it easy to get to elevators and down to reception. The building is dwarfed amongst all the skyscrapers around it. Trump's huge new tower is just down the street. The Amalfi looks recently refurbished, very modern, but warm and inviting. Bedrooms quite spacious with lovely linens and very, very comfortable beds. Bathroom quite small but roomy enough, with Aveda tolietries and constant hot water in the showers. Continental style breakfast is set out fresh every morning in front of the elevator of every floor. Great to stumble out of bed and grab a coffee etc (robes & slippers provided) without having to get dressed for a formal breakfast. Really enjoyed the Managers evening cocktail reception, especially the Amalfitinis. A nice way to relax after a hard days' shopping! Location is great for all the shops, transport, museums etc. Easy walking to everywhere. Staff also very friendly and welcoming. Would definately stay there again. 
"
truthful,amalfi,positive,TripAdvisor,"I have stayed at the Amalfi Hotel before and it has always been excellent. This time was no different. Usually I book direct with the hotel, however, I found a slightly better deal booking through Expedia, which saved about $100. The staff were great. I arrived early and they had a room waiting. I was placed on the 6th (top) floor and it was quiet and comfortable. Overall, it was as good as it gets! I will definitely continue to stay here when I'm in Chicago. Remember, the hotel is close to everything - downtown, the Magnificent Mile, lots of restaurants, etc. Everything is within walking distance! 
"
truthful,amalfi,positive,TripAdvisor,"Stayed here for two days in the first week in January, when hotel was very quiet. Got a big corner room. Staff are friendly, decor is modern, and there's a huge choice of pastries and cakes and breads for breakfast, which you take back to your room. The free hors d'oevres with the drinks are great antipasti - olives, breads, cheeses and meats, marinated vegetables. This was a really easy hotel to stay in, fairly central - a couple of blocks away from the 'L', and quiet, despite the building work opposite. If you're in Chicago, stay here. 
"
truthful,amalfi,positive,TripAdvisor,"Spent a wonderful night at the Amalfi with friends. The evening reception was very nice and the staff was very attentive. Breakfast was a plus, rooms were cozy and very clean. Would not hesitate to go back again. 
"
truthful,amalfi,positive,TripAdvisor,"What a wonderful experience, super great, helpful, friendly staff. Angie at the front desk made sure my husbands birthday would be great. Our room was beautiful. Angie suggested we go to Sullivans for dinner..perfect choice, make the reservation for us.(best seat in the house and a special dessert) wow...Above and beyond what any other hotel or staff has done for us before..Looking forward to staying there again & again. THANKS AGAIN 
"
truthful,amalfi,positive,TripAdvisor,"Review's a little late, but... My husband & I first stayed at the Amalfi in 8/06 totally based on reviews I read on this website. We were totally WOWED!! Loved the location, the room, the Aveda bath products, but most of all loved the evening reception & breakfast on our floor. I returned to Chicago with 3 girlfriends in 9/07 and booked us in a suite at the Amalfi. It was great - room was very spacious and my girlfriends were quite pleased! Will stay next time I'm in Chicago too!! P.S. They honor a government rate!!!! 
"
truthful,amalfi,positive,TripAdvisor,"Just spent three nights at the Amalfi Hotel, while in Chicago on business. Booked a king-corner room and loved it. Largest room I've ever had in a hotel in Chicago, incredibly comfortable, very clean. The breakfast and evening cocktails were a nice bonus too. And the location couldn't be beat. Walking distance to the the River, the Loop, Michigan Ave shopping and convenient to public transportation. I noticed a number of reviews commented on the noise; yes there is some street noise, and the building across the street is under construction (the noise from that was usually between 730-4, if you want to sleep late during the week ask for a room on the back side) but really, in downtown Chicago it's not going to be silent, if you want silence stay in the suburbs. If you want a great hotel (at a great price) right in the thick of everything, stay at the Amalfi. 
"
truthful,amalfi,positive,TripAdvisor,"I already wrote a review about all the free stuff you get but now I'm going to write about the location! I like to walk. This place was close to EVERYTHING!!!! The 'Taste of Chicago' was on during the 4th of July. Let me tell you, this was the best 'taste' of a city that I have ever been to. It was massive and took 10 mins to walk there. I took the train in from the airport (it was around $2.00 but it was a solid 45 mins but for $2.00, how can you complain?)and it was approx a 10 walk to the hotel. We pretty much walked everywhere. We walked the entire magnificent mile strip. We went to the Blue Navy or whatever the docks are called. My favourite bar was 'Pops for Champagne.' Wow. I love champagne. And then of course there was the John Hancock Centre. And lots of shopping! 
"
truthful,amalfi,positive,TripAdvisor,"I decided to book at the Amalfi after cancelling a reservation for a different hotel after reading their reviews on TA. I was blown away by the reviews for the Amalfi on TA and decided to check it out. I was able to secure a great price on the hotel room and I was not disappointed. I asked to be put in a quiet room because I was having an interview the next day. The room was very quiet and in a great location, but my only complaint was that it was right next to the fitness center and I could hear people running on the treadmill during the day. However, it quieted down at night and I could not hear anything. The rooms were enormous for Chicago and I was pleased!!! The hotel provided free breakfast which was good, free internet, and free gym access. The hotel is only a few blocks from the Magnificient Mile and I walked there everyday to do shopping. I have to say that the doorman is truly a gem and is very friendly. I wish that their front desk staff were as friendly as he was. All in all, I plan to stay at the Amalfi anytime I visit Chicago in the future. 
"
truthful,amalfi,positive,TripAdvisor,"We stayed for just one night ,but the hotel staff was extremely friendly and polite. The rooms were clean and large. The decor had just been redone. The best perks were the complimentary continental breakfast on each floor in the morning and the free cocktail hour with premium drinks and great appetizers at night. We got a great rate and would go back. Great location for walking around. 
"
truthful,amalfi,positive,TripAdvisor,"This small boutique hotel is tucked away in a perfect location between the Loop and the Miracle Mile. Two blocks west of the Wrigley Building and so convenient to restaurants, etc. The staff, from doormen to desk folks are extra nice and accommodating. The delicious breakfast on each floor is ultra-convenient, the evening happy hour is more than generous, and the morning paper is welcome. Bedding is so comfortable. This is our second stay, and certainly not our last. We love Chicago, and this hotel is one of the reasons why. 
"
truthful,amalfi,positive,TripAdvisor,"My wife and I just returned from a 3 night stay at the Amalfi Hotel in Chicago and enjoyed everything about the Hotel. Most importantly our room was perfect with plenty of space, great jazz CD's in the room, wonderful bathroom and one of the most comfortable beds I've ever slept in. The staff was very helpful with every request. The Amalfi offers a great continential breakfast on every floor each morning with good coffee and a great selection of pastry's, fruit's and jucie's. We also enjoyed the managers receptions one evening where they offer a great choice of complementary cocktails and antipasta's for their guests. Would highly recommend this hotel. 
"
