deceptive,hotel,polarity,source,text
truthful,ambassador,positive,TripAdvisor,"Our stay at the Ambassador East Hotel was extremely relaxing and pleasant. We enjoyed the location. We could easily walk to the Red line or access the bus lines along Michigan Avenue. We felt safe walking along the neighborhood streets and viewing the fabulous architecture that is on N. State Street and Dearborn. We walked to 3rd Coast Cafe, the Chicago History Museum, and Second City from our hotel. Our room was spacious and well-kept, and it was quiet enough for us to take a nap during the afternoon before heading out again in the evening. We would choose to stay there again even if we could afford more expensive locations downtown. We definitely enjoyed the neighborhood feel of the place. 
"
truthful,ambassador,positive,TripAdvisor,"In a very nice location close to shopping and places to eat and also in a beautiful neighborhood. A small hotel with a pleasant place to sit in the lobby, the Pump Room is a classic place to have a drink. We did not have dinner there so I can not comment but we enjoyed people watching while we had an afternoon drink looking out the window at the people in the neighborhood. It is a short walk to very good shopping and eating. 
"
truthful,ambassador,positive,TripAdvisor,"We just returned from 4 nights at the Ambassador East. What a gem! The location in the Gold Coast neighborhood is perfect for finding restaurants and walking the Magnificent Mile. There is a train station about 2 blocks away. The room was very comfortable, with nice amenities, and there is free Internet service on the 2nd floor. Best of all was the bell and lobby staff! They really went out of their way to be helpful and greeted us warmly each time we left and arrived. I would say that this was the nicest hotel staff I've encountered in all my travels. 
"
truthful,ambassador,positive,TripAdvisor,"Upon check in - the lobby was BUSY! I was tired and not feeling well from a tough road show. The Front Desk person I checked in with was so fast and so nice that I walked away from the desk smiling... that alone was such a great feeling. Every time I had any experience with a hotel staff member, I was so pleased! I have to say - service really is everything to me and I have to give this top marks for that. An added bonus was the location... I just think it is perfect for me. On top of that, I had a meeting down in the loop, but not quite sure how to get there - a person approached me in the lobby, asked if he could help me get to my meeting. I thought he was getting me a taxi - but no - he walked me to his SUV and drove me to the meeting, 'just a free service from the hotel' he stated as we drove... really!!!! so cool! I haven't even talked about the Pump Room yet - great dinner, very professional service, and no attitude. I will return - just up date the rooms a little bit, thats all... the curtains need some help. 
"
truthful,ambassador,positive,TripAdvisor,"We also just returned from a frigid weekend in Chicago. I booked the Ambassador East because of its great rate, $89.00 with my AAA card and we were delighted. Yes, the rooms show some signs of wear, but the warmth and charm far make up for it. This was such a pleasant change from the sleek, modern look of many other chain and boutique hotels. We became members of the I preferred program and were therefore eligible for an upgrade which we automatically got upon check in. We had a lovely suite with lots of sitting room and a comfortable bedroom and bathroom. We had wonderful food at the Pump Room which is classic. Our oatmeal there was so tastefully served, I'd love to have some right now! The location was great. Had it been normal winter weather, we could have easily walked to Michigan Avenue for shopping, but due to the minus 20 degree windchills, we opted for a cab which was less than a $5.00 fare. We also enjoyed a glass of wine around the fireplace in the lobby and found it so welcoming and cozy and not overcrowed at all. We would definitely stay here again! 
"
truthful,ambassador,positive,TripAdvisor,"The staff recognizes you by name with excellent eye contact. The 'welcome back' sets the tone for your stay. Flowers in the lobby and reception area beautiful. The house-keeping staff is terrific, helpful and prompt. Room service food was served hot and that makes a big difference too. Pump Room food was surprising tasty and impressed my clients. Well done! 
"
truthful,ambassador,positive,TripAdvisor,"My stay at the Ambassador East was great! The hotel is in a great location in the charming Gold Coast neighborhood of downtown Chicago. Gave me the feeling of staying in a Chicago neighborhood vs. the concrete jungle of downtown, but the Magnificent Mile and Rush Street are just a few blocks from the front door. The staff was very friendly. Also, really enjoyed having drinks in the historic Pump Room. They had a live band on Saturday, and I really enjoyed looking at the pictures of the celebrities throughout the lounge that visited from years gone by. Definitely recommend it. 
"
truthful,ambassador,positive,TripAdvisor,"Booked a room online and got a great rate under $200 which is very cheap for a summer hotel room in Chicago in this nice location, 3 blocks I think from the water. Even though our rate was so cheap, the service was wonderful, the front desk were polite& cheerful, the doormen and valet were great and helpful, and they even put a fridge in our room when we requested on, free of charge! The fitness room was clean, large and provided fruit and clean towels, and it had the greatest view of the city as it was on the top floor of the hotel. Location of hotel is safe, and such a beautiful area. Check the rates directly online of the hotel's website, as it was the least expensive. We will stay here again for sure. 
"
truthful,ambassador,positive,TripAdvisor,"My company booked our group for a Conference and Sales Meeting. The service was friendly, helpful and the property was beautiful. The hotel was clean and filled with history. We thoroughly enjoyed our stay and the rate was reasonable as well. 
"
truthful,ambassador,positive,TripAdvisor,"We stayed at the AE for two nights for a three generation 'girls weekend' (Grandma, mom and daughter). I looked at their website for an idea of rates and looked at any packages that might interest us. Then I called the property directly and was assisted by a very gracious man named Reece. Rates were a bit high for the Saturday night portion of our stay but when I requested the American Girl Package, he was more than happy to honor the advertised rate. The American Girl package was perfect for us. My 8 year old daughter was thrilled. They give you a doll bed, a backpack and a travel kit to keep. They have matching bathrobes for girl and doll (you don't get to keep those). She also got a special welcome letter and a complimentary room service snack from a specially printed menu. Our room, 1334, was large and clean. It had two double beds with nice linens, two chairs, a desk and a clean bathroom. The employees are all very friendly and helpful. We had a drink in the Pump Room but did not eat there. We ate breakfast nearby at a great place called the 3rd Coast. This hotel is north of Michigan Ave. But it is just a short, pleasant walk to the Mag. Mile. I would definately stay here again in Chicago. 
"
