deceptive,hotel,polarity,source,text
truthful,affinia,positive,TripAdvisor,"I was completely blown away by this hotel. It was magnificent. I got a great deal and I am so happy that I stayed here. Before arriving I was nervous as I had read a few bad reviews about the impact the renovation was having on peoples stay, for example very noisy. However, whilst the renovation was still going on and the gym was not open nor the restaurant, it made no difference to me. My room was huge, bathroom was spacious with excellent water pressure, bed was perfect and the view was amazing. Hotel is so close to the great shops of Magnificent Mile, plus a comfortable walking distance to Hancock tower and Millennium Park. 
"
truthful,affinia,positive,TripAdvisor,"I checked in at the Affinia Hotel in Chicago shortly after dinner on Tuesday, I was greeted by very frendly staff from the valet service to front desk. You can tell people were happy at the hotel. I was pleasantly surprised when I got to my room. The room was very well decorated and well thought out. The furniture was in the right location and there was lots of space. Plus it was convenient with lots of power outlets The bedroom and washroom was very clean and I had a great sleep in their very comfortable bed. I was told by front desk i could choose from 6 different pillows, although i did not take advantage of this offer i thought what a great idea. Once in a while you come across hotels with great service, well thought out rooms in a perfect location (right off Magnificent Mile). When visiting Chicago again I will definitely try and stay at Affinia again 
"
truthful,affinia,positive,TripAdvisor,"Stayed at this hotel with 3 friends or 4 nights. The hotel was clean and tidy, throughout. The Concierge Christopher was excellent and helped as with all our needs, gave us discount vouchers etc. Hotel was in excellent position. 3 blocks from John Hancok Building and more importantly The Cheesecake Factory , Bloomingdales 3 blocks away and the Water Tower Shopping Centre 2 blocks away. We went to the huge I Max cinema which is about ten minutes away. Cant wait to go back to Chicago and The Affinia 
"
truthful,affinia,positive,TripAdvisor,"This hotel was PERFECT for our girls getaway. The decor is fun & refreshing. Loved the roof top bar. Every staff member was friendly & always smiling. The location is perfect for Michigan Ave shopping, the beach, dinner and night life. It was a mile or two from Millenium Station. The concierge recommended a couple places to hang out after dinner and added our names to the guest list (I'm sure they do it all the time but still a nice gesture). 
"
truthful,affinia,positive,TripAdvisor,"Excellent location, about a block from Michigan Ave. and two blocks from Water Tower Place and John Hancock Tower. Beautiful hotel, felt very luxurious and high-class for being a moderate priced hotel. Staff was excellent -- friendly and accommodating. 
"
truthful,affinia,positive,TripAdvisor,"We've just returned from a two night stay at the Affinia Chicago and our visit was delightful. Thanks to tripadvisor reviews we were prepared for the major construction work on the facade and entrance..it was a mess. And the hotel restaurant and bar remain incomplete and unavailable. Even parts of the lobby had 'wet paint' stickers. All these things could have made for a disappointing stay. Not so!! Although we arrived very early in the day our suite was ready along with a most warm and gracious greeting from the front desk staff. After just a few minutes we felt like we were 'at home.' The suite on the 25th floor, with a fab view along a wall of windows, was sparkling fresh and clean. The bathroom lighting was outstanding and led to my bride of nearly 50 years saying that it made her look younger...she was right! Everything in and about the room was 'like-new' and very stylish. As a visitor we appreciated the very convenient location just a few steps from the Magnificient Mile and all of its ambiance. Thanks to a dedicated and gracious staff, a fantastic location, and chic decorating elements, this hotel can and will be our future hotel of choice in Chicago. The stay was short..but sweet. 
"
truthful,affinia,positive,TripAdvisor,"The recently remodeled Affina was amazing - from the 6 choice pillow menu to the stocked 'pantry and refrigerator' to the brand name bathroom ammenities. Within walking distance to just about everything you could possibly need, the Affina is a great hotel. The staff was pleasant and seemed to enjoy their jobs. Having never stayed in downtown Chicago before, the Affina over and above exceeded our expectations. Although our trip to Chicago was only for one night, we will consider staying at the Affina again for a future visit. 
"
truthful,affinia,positive,TripAdvisor,"After reading the reviews & getting an excellent rate through travelzoo, I decided to give this hotel a try. I must say it was a great choice! The location is perfect, just off from N Michigan Ave, walking distance from everything. The staff was very helpful and friendly, and the room was excellent. They gave us a corner room w/a great view. As many have posted, the bed & pillows were very comfortable (I am very picky about that). I slept well every night! The renovation is almost done & did not bother us one bit. I highly recommend this hotel. 
"
truthful,affinia,positive,TripAdvisor,"My husband & I stayed at the Fitzpatrick in early June 2004 for my birthday-great hotel! Location provides easy walking to Navy Pier, Marshall Field, Michigan Avenue & John Hancock. Room seemed spacious even though its only about 300 sq ft. Lots of room in bathroom; comfortable bed; very quiet, upscale hotel. We would definitely stay here again! 
"
truthful,affinia,positive,TripAdvisor,"The Affinia is virtually the perfect hotel for a visit to Chicago. My wife and I stayed in an upgraded suite. Very large room, that is modern and has all the little touches. The staff was extremely helpful and professional. The location is excellent. The price is a good value for what you get. We simply couldn't find anything to criticize. Highly recommended! 
"
